verdict,group,path,bytes,class,purpose,sha256,evidence,referencers,git,backup,risk,approved
仍被使用,Content/Assets/mmd,Content/Assets/mmd/Character/Evernight/Materials/MI_內著.uasset,34458,MaterialInstanceConstant,材质 / 纹理,,dependency of /Game/Assets/mmd/Character/Evernight/Meshes/SK_星穹铁道—长夜月2,/Game/Assets/mmd/Character/Evernight/Meshes/SK_星穹铁道—长夜月2; /Game/Assets/mmd/Character/Evernight/VA_星穹铁道—长夜月2_VrmAssetList,ignored,external local archive + SHA-256 manifest required,保留,NO
仍被使用,Content/Assets/mmd,Content/Assets/mmd/Character/Evernight/Materials/MI_內著_outline.uasset,25362,MaterialInstanceConstant,材质 / 纹理,,dependency of /Game/Assets/mmd/Character/Evernight/VA_星穹铁道—长夜月2_VrmAssetList,/Game/Assets/mmd/Character/Evernight/VA_星穹铁道—长夜月2_VrmAssetList,ignored,external local archive + SHA-256 manifest required,保留,NO
仍被使用,Content/Assets/mmd,Content/Assets/mmd/Character/Evernight/Materials/MI_口.uasset,28041,MaterialInstanceConstant,材质 / 纹理,,dependency of /Game/Assets/mmd/Character/Evernight/Meshes/SK_星穹铁道—长夜月2,/Game/Assets/mmd/Character/Evernight/Meshes/SK_星穹铁道—长夜月2; /Game/Assets/mmd/Character/Evernight/VA_星穹铁道—长夜月2_VrmAssetList,ignored,external local archive + SHA-256 manifest required,保留,NO
仍被使用,Content/Assets/mmd,Content/Assets/mmd/Character/Evernight/Materials/MI_口_outline.uasset,25057,MaterialInstanceConstant,材质 / 纹理,,dependency of /Game/Assets/mmd/Character/Evernight/VA_星穹铁道—长夜月2_VrmAssetList,/Game/Assets/mmd/Character/Evernight/VA_星穹铁道—长夜月2_VrmAssetList,ignored,external local archive + SHA-256 manifest required,保留,NO
仍被使用,Content/Assets/mmd,Content/Assets/mmd/Character/Evernight/Materials/MI_後擺+.uasset,34423,MaterialInstanceConstant,材质 / 纹理,,dependency of /Game/Assets/mmd/Character/Evernight/Meshes/SK_星穹铁道—长夜月2,/Game/Assets/mmd/Character/Evernight/Meshes/SK_星穹铁道—长夜月2; /Game/Assets/mmd/Character/Evernight/VA_星穹铁道—长夜月2_VrmAssetList,ignored,external local archive + SHA-256 manifest required,保留,NO
仍被使用,Content/Assets/mmd,Content/Assets/mmd/Character/Evernight/Materials/MI_後擺+_outline.uasset,25190,MaterialInstanceConstant,材质 / 纹理,,dependency of /Game/Assets/mmd/Character/Evernight/VA_星穹铁道—长夜月2_VrmAssetList,/Game/Assets/mmd/Character/Evernight/VA_星穹铁道—长夜月2_VrmAssetList,ignored,external local archive + SHA-256 manifest required,保留,NO
仍被使用,Content/Assets/mmd,Content/Assets/mmd/Character/Evernight/Materials/MI_後擺.uasset,34411,MaterialInstanceConstant,材质 / 纹理,,dependency of /Game/Assets/mmd/Character/Evernight/Meshes/SK_星穹铁道—长夜月2,/Game/Assets/mmd/Character/Evernight/Meshes/SK_星穹铁道—长夜月2; /Game/Assets/mmd/Character/Evernight/VA_星穹铁道—长夜月2_VrmAssetList,ignored,external local archive + SHA-256 manifest required,保留,NO
仍被使用,Content/Assets/mmd,Content/Assets/mmd/Character/Evernight/Materials/MI_後擺_outline.uasset,25178,MaterialInstanceConstant,材质 / 纹理,,dependency of /Game/Assets/mmd/Character/Evernight/VA_星穹铁道—长夜月2_VrmAssetList,/Game/Assets/mmd/Character/Evernight/VA_星穹铁道—长夜月2_VrmAssetList,ignored,external local archive + SHA-256 manifest required,保留,NO
仍被使用,Content/Assets/mmd,Content/Assets/mmd/Character/Evernight/Materials/MI_後擺粉.uasset,34423,MaterialInstanceConstant,材质 / 纹理,,dependency of /Game/Assets/mmd/Character/Evernight/Meshes/SK_星穹铁道—长夜月2,/Game/Assets/mmd/Character/Evernight/Meshes/SK_星穹铁道—长夜月2; /Game/Assets/mmd/Character/Evernight/VA_星穹铁道—长夜月2_VrmAssetList,ignored,external local archive + SHA-256 manifest required,保留,NO
仍被使用,Content/Assets/mmd,Content/Assets/mmd/Character/Evernight/Materials/MI_後擺粉_outline.uasset,25190,MaterialInstanceConstant,材质 / 纹理,,dependency of /Game/Assets/mmd/Character/Evernight/VA_星穹铁道—长夜月2_VrmAssetList,/Game/Assets/mmd/Character/Evernight/VA_星穹铁道—长夜月2_VrmAssetList,ignored,external local archive + SHA-256 manifest required,保留,NO
仍被使用,Content/Assets/mmd,Content/Assets/mmd/Character/Evernight/Materials/MI_後擺花+.uasset,34435,MaterialInstanceConstant,材质 / 纹理,,dependency of /Game/Assets/mmd/Character/Evernight/Meshes/SK_星穹铁道—长夜月2,/Game/Assets/mmd/Character/Evernight/Meshes/SK_星穹铁道—长夜月2; /Game/Assets/mmd/Character/Evernight/VA_星穹铁道—长夜月2_VrmAssetList,ignored,external local archive + SHA-256 manifest required,保留,NO
仍被使用,Content/Assets/mmd,Content/Assets/mmd/Character/Evernight/Materials/MI_後擺花+_outline.uasset,25202,MaterialInstanceConstant,材质 / 纹理,,dependency of /Game/Assets/mmd/Character/Evernight/VA_星穹铁道—长夜月2_VrmAssetList,/Game/Assets/mmd/Character/Evernight/VA_星穹铁道—长夜月2_VrmAssetList,ignored,external local archive + SHA-256 manifest required,保留,NO
仍被使用,Content/Assets/mmd,Content/Assets/mmd/Character/Evernight/Materials/MI_後擺花.uasset,34423,MaterialInstanceConstant,材质 / 纹理,,dependency of /Game/Assets/mmd/Character/Evernight/Meshes/SK_星穹铁道—长夜月2,/Game/Assets/mmd/Character/Evernight/Meshes/SK_星穹铁道—长夜月2; /Game/Assets/mmd/Character/Evernight/VA_星穹铁道—长夜月2_VrmAssetList,ignored,external local archive + SHA-256 manifest required,保留,NO
仍被使用,Content/Assets/mmd,Content/Assets/mmd/Character/Evernight/Materials/MI_後擺花_outline.uasset,25190,MaterialInstanceConstant,材质 / 纹理,,dependency of /Game/Assets/mmd/Character/Evernight/VA_星穹铁道—长夜月2_VrmAssetList,/Game/Assets/mmd/Character/Evernight/VA_星穹铁道—长夜月2_VrmAssetList,ignored,external local archive + SHA-256 manifest required,保留,NO
仍被使用,Content/Assets/mmd,Content/Assets/mmd/Character/Evernight/Materials/MI_後結透+.uasset,34435,MaterialInstanceConstant,材质 / 纹理,,dependency of /Game/Assets/mmd/Character/Evernight/Meshes/SK_星穹铁道—长夜月2,/Game/Assets/mmd/Character/Evernight/Meshes/SK_星穹铁道—长夜月2; /Game/Assets/mmd/Character/Evernight/VA_星穹铁道—长夜月2_VrmAssetList,ignored,external local archive + SHA-256 manifest required,保留,NO
仍被使用,Content/Assets/mmd,Content/Assets/mmd/Character/Evernight/Materials/MI_後結透+_outline.uasset,25202,MaterialInstanceConstant,材质 / 纹理,,dependency of /Game/Assets/mmd/Character/Evernight/VA_星穹铁道—长夜月2_VrmAssetList,/Game/Assets/mmd/Character/Evernight/VA_星穹铁道—长夜月2_VrmAssetList,ignored,external local archive + SHA-256 manifest required,保留,NO
仍被使用,Content/Assets/mmd,Content/Assets/mmd/Character/Evernight/Materials/MI_後結透.uasset,34423,MaterialInstanceConstant,材质 / 纹理,,dependency of /Game/Assets/mmd/Character/Evernight/Meshes/SK_星穹铁道—长夜月2,/Game/Assets/mmd/Character/Evernight/Meshes/SK_星穹铁道—长夜月2; /Game/Assets/mmd/Character/Evernight/VA_星穹铁道—长夜月2_VrmAssetList,ignored,external local archive + SHA-256 manifest required,保留,NO
仍被使用,Content/Assets/mmd,Content/Assets/mmd/Character/Evernight/Materials/MI_後結透_outline.uasset,25190,MaterialInstanceConstant,材质 / 纹理,,dependency of /Game/Assets/mmd/Character/Evernight/VA_星穹铁道—长夜月2_VrmAssetList,/Game/Assets/mmd/Character/Evernight/VA_星穹铁道—长夜月2_VrmAssetList,ignored,external local archive + SHA-256 manifest required,保留,NO
仍被使用,Content/Assets/mmd,Content/Assets/mmd/Character/Evernight/Materials/MI_手套.uasset,34458,MaterialInstanceConstant,材质 / 纹理,,dependency of /Game/Assets/mmd/Character/Evernight/Meshes/SK_星穹铁道—长夜月2,/Game/Assets/mmd/Character/Evernight/Meshes/SK_星穹铁道—长夜月2; /Game/Assets/mmd/Character/Evernight/VA_星穹铁道—长夜月2_VrmAssetList,ignored,external local archive + SHA-256 manifest required,保留,NO
仍被使用,Content/Assets/mmd,Content/Assets/mmd/Character/Evernight/Materials/MI_手套_outline.uasset,25362,MaterialInstanceConstant,材质 / 纹理,,dependency of /Game/Assets/mmd/Character/Evernight/VA_星穹铁道—长夜月2_VrmAssetList,/Game/Assets/mmd/Character/Evernight/VA_星穹铁道—长夜月2_VrmAssetList,ignored,external local archive + SHA-256 manifest required,保留,NO
仍被使用,Content/Assets/mmd,Content/Assets/mmd/Character/Evernight/Materials/MI_白目.uasset,28053,MaterialInstanceConstant,材质 / 纹理,,dependency of /Game/Assets/mmd/Character/Evernight/Meshes/SK_星穹铁道—长夜月2,/Game/Assets/mmd/Character/Evernight/Meshes/SK_星穹铁道—长夜月2; /Game/Assets/mmd/Character/Evernight/VA_星穹铁道—长夜月2_VrmAssetList,ignored,external local archive + SHA-256 manifest required,保留,NO
仍被使用,Content/Assets/mmd,Content/Assets/mmd/Character/Evernight/Materials/MI_白目_outline.uasset,25069,MaterialInstanceConstant,材质 / 纹理,,dependency of /Game/Assets/mmd/Character/Evernight/VA_星穹铁道—长夜月2_VrmAssetList,/Game/Assets/mmd/Character/Evernight/VA_星穹铁道—长夜月2_VrmAssetList,ignored,external local archive + SHA-256 manifest required,保留,NO
仍被使用,Content/Assets/mmd,Content/Assets/mmd/Character/Evernight/Materials/MI_目.uasset,28041,MaterialInstanceConstant,材质 / 纹理,,dependency of /Game/Assets/mmd/Character/Evernight/Meshes/SK_星穹铁道—长夜月2,/Game/Assets/mmd/Character/Evernight/Meshes/SK_星穹铁道—长夜月2; /Game/Assets/mmd/Character/Evernight/VA_星穹铁道—长夜月2_VrmAssetList,ignored,external local archive + SHA-256 manifest required,保留,NO
仍被使用,Content/Assets/mmd,Content/Assets/mmd/Character/Evernight/Materials/MI_目_outline.uasset,25057,MaterialInstanceConstant,材质 / 纹理,,dependency of /Game/Assets/mmd/Character/Evernight/VA_星穹铁道—长夜月2_VrmAssetList,/Game/Assets/mmd/Character/Evernight/VA_星穹铁道—长夜月2_VrmAssetList,ignored,external local archive + SHA-256 manifest required,保留,NO
仍被使用,Content/Assets/mmd,Content/Assets/mmd/Character/Evernight/Materials/MI_目光.uasset,28053,MaterialInstanceConstant,材质 / 纹理,,dependency of /Game/Assets/mmd/Character/Evernight/Meshes/SK_星穹铁道—长夜月2,/Game/Assets/mmd/Character/Evernight/Meshes/SK_星穹铁道—长夜月2; /Game/Assets/mmd/Character/Evernight/VA_星穹铁道—长夜月2_VrmAssetList,ignored,external local archive + SHA-256 manifest required,保留,NO
仍被使用,Content/Assets/mmd,Content/Assets/mmd/Character/Evernight/Materials/MI_目光_outline.uasset,25069,MaterialInstanceConstant,材质 / 纹理,,dependency of /Game/Assets/mmd/Character/Evernight/VA_星穹铁道—长夜月2_VrmAssetList,/Game/Assets/mmd/Character/Evernight/VA_星穹铁道—长夜月2_VrmAssetList,ignored,external local archive + SHA-256 manifest required,保留,NO
仍被使用,Content/Assets/mmd,Content/Assets/mmd/Character/Evernight/Materials/MI_目影.uasset,25695,MaterialInstanceConstant,材质 / 纹理,,dependency of /Game/Assets/mmd/Character/Evernight/Meshes/SK_星穹铁道—长夜月2,/Game/Assets/mmd/Character/Evernight/Meshes/SK_星穹铁道—长夜月2; /Game/Assets/mmd/Character/Evernight/VA_星穹铁道—长夜月2_VrmAssetList,ignored,external local archive + SHA-256 manifest required,保留,NO
仍被使用,Content/Assets/mmd,Content/Assets/mmd/Character/Evernight/Materials/MI_目影_outline.uasset,25069,MaterialInstanceConstant,材质 / 纹理,,dependency of /Game/Assets/mmd/Character/Evernight/VA_星穹铁道—长夜月2_VrmAssetList,/Game/Assets/mmd/Character/Evernight/VA_星穹铁道—长夜月2_VrmAssetList,ignored,external local archive + SHA-256 manifest required,保留,NO
仍被使用,Content/Assets/mmd,Content/Assets/mmd/Character/Evernight/Materials/MI_眉睫.uasset,28053,MaterialInstanceConstant,材质 / 纹理,,dependency of /Game/Assets/mmd/Character/Evernight/Meshes/SK_星穹铁道—长夜月2,/Game/Assets/mmd/Character/Evernight/Meshes/SK_星穹铁道—长夜月2; /Game/Assets/mmd/Character/Evernight/VA_星穹铁道—长夜月2_VrmAssetList,ignored,external local archive + SHA-256 manifest required,保留,NO
仍被使用,Content/Assets/mmd,Content/Assets/mmd/Character/Evernight/Materials/MI_眉睫_outline.uasset,25069,MaterialInstanceConstant,材质 / 纹理,,dependency of /Game/Assets/mmd/Character/Evernight/VA_星穹铁道—长夜月2_VrmAssetList,/Game/Assets/mmd/Character/Evernight/VA_星穹铁道—长夜月2_VrmAssetList,ignored,external local archive + SHA-256 manifest required,保留,NO
仍被使用,Content/Assets/mmd,Content/Assets/mmd/Character/Evernight/Materials/MI_肌.uasset,34399,MaterialInstanceConstant,材质 / 纹理,,dependency of /Game/Assets/mmd/Character/Evernight/Meshes/SK_星穹铁道—长夜月2,/Game/Assets/mmd/Character/Evernight/Meshes/SK_星穹铁道—长夜月2; /Game/Assets/mmd/Character/Evernight/VA_星穹铁道—长夜月2_VrmAssetList,ignored,external local archive + SHA-256 manifest required,保留,NO
仍被使用,Content/Assets/mmd,Content/Assets/mmd/Character/Evernight/Materials/MI_肌2.uasset,34411,MaterialInstanceConstant,材质 / 纹理,,dependency of /Game/Assets/mmd/Character/Evernight/Meshes/SK_星穹铁道—长夜月2,/Game/Assets/mmd/Character/Evernight/Meshes/SK_星穹铁道—长夜月2; /Game/Assets/mmd/Character/Evernight/VA_星穹铁道—长夜月2_VrmAssetList,ignored,external local archive + SHA-256 manifest required,保留,NO
仍被使用,Content/Assets/mmd,Content/Assets/mmd/Character/Evernight/Materials/MI_肌2_outline.uasset,25178,MaterialInstanceConstant,材质 / 纹理,,dependency of /Game/Assets/mmd/Character/Evernight/VA_星穹铁道—长夜月2_VrmAssetList,/Game/Assets/mmd/Character/Evernight/VA_星穹铁道—长夜月2_VrmAssetList,ignored,external local archive + SHA-256 manifest required,保留,NO
仍被使用,Content/Assets/mmd,Content/Assets/mmd/Character/Evernight/Materials/MI_肌_outline.uasset,25166,MaterialInstanceConstant,材质 / 纹理,,dependency of /Game/Assets/mmd/Character/Evernight/VA_星穹铁道—长夜月2_VrmAssetList,/Game/Assets/mmd/Character/Evernight/VA_星穹铁道—长夜月2_VrmAssetList,ignored,external local archive + SHA-256 manifest required,保留,NO
仍被使用,Content/Assets/mmd,Content/Assets/mmd/Character/Evernight/Materials/MI_腿環.uasset,34458,MaterialInstanceConstant,材质 / 纹理,,dependency of /Game/Assets/mmd/Character/Evernight/Meshes/SK_星穹铁道—长夜月2,/Game/Assets/mmd/Character/Evernight/Meshes/SK_星穹铁道—长夜月2; /Game/Assets/mmd/Character/Evernight/VA_星穹铁道—长夜月2_VrmAssetList,ignored,external local archive + SHA-256 manifest required,保留,NO
仍被使用,Content/Assets/mmd,Content/Assets/mmd/Character/Evernight/Materials/MI_腿環_outline.uasset,25362,MaterialInstanceConstant,材质 / 纹理,,dependency of /Game/Assets/mmd/Character/Evernight/VA_星穹铁道—长夜月2_VrmAssetList,/Game/Assets/mmd/Character/Evernight/VA_星穹铁道—长夜月2_VrmAssetList,ignored,external local archive + SHA-256 manifest required,保留,NO
仍被使用,Content/Assets/mmd,Content/Assets/mmd/Character/Evernight/Materials/MI_舌.uasset,28041,MaterialInstanceConstant,材质 / 纹理,,dependency of /Game/Assets/mmd/Character/Evernight/Meshes/SK_星穹铁道—长夜月2,/Game/Assets/mmd/Character/Evernight/Meshes/SK_星穹铁道—长夜月2; /Game/Assets/mmd/Character/Evernight/VA_星穹铁道—长夜月2_VrmAssetList,ignored,external local archive + SHA-256 manifest required,保留,NO
仍被使用,Content/Assets/mmd,Content/Assets/mmd/Character/Evernight/Materials/MI_舌_outline.uasset,25057,MaterialInstanceConstant,材质 / 纹理,,dependency of /Game/Assets/mmd/Character/Evernight/VA_星穹铁道—长夜月2_VrmAssetList,/Game/Assets/mmd/Character/Evernight/VA_星穹铁道—长夜月2_VrmAssetList,ignored,external local archive + SHA-256 manifest required,保留,NO
仍被使用,Content/Assets/mmd,Content/Assets/mmd/Character/Evernight/Materials/MI_衣1+.uasset,34423,MaterialInstanceConstant,材质 / 纹理,,dependency of /Game/Assets/mmd/Character/Evernight/Meshes/SK_星穹铁道—长夜月2,/Game/Assets/mmd/Character/Evernight/Meshes/SK_星穹铁道—长夜月2; /Game/Assets/mmd/Character/Evernight/VA_星穹铁道—长夜月2_VrmAssetList,ignored,external local archive + SHA-256 manifest required,保留,NO
仍被使用,Content/Assets/mmd,Content/Assets/mmd/Character/Evernight/Materials/MI_衣1+_outline.uasset,25190,MaterialInstanceConstant,材质 / 纹理,,dependency of /Game/Assets/mmd/Character/Evernight/VA_星穹铁道—长夜月2_VrmAssetList,/Game/Assets/mmd/Character/Evernight/VA_星穹铁道—长夜月2_VrmAssetList,ignored,external local archive + SHA-256 manifest required,保留,NO
仍被使用,Content/Assets/mmd,Content/Assets/mmd/Character/Evernight/Materials/MI_衣1.uasset,34411,MaterialInstanceConstant,材质 / 纹理,,dependency of /Game/Assets/mmd/Character/Evernight/Meshes/SK_星穹铁道—长夜月2,/Game/Assets/mmd/Character/Evernight/Meshes/SK_星穹铁道—长夜月2; /Game/Assets/mmd/Character/Evernight/VA_星穹铁道—长夜月2_VrmAssetList,ignored,external local archive + SHA-256 manifest required,保留,NO
仍被使用,Content/Assets/mmd,Content/Assets/mmd/Character/Evernight/Materials/MI_衣1_outline.uasset,25178,MaterialInstanceConstant,材质 / 纹理,,dependency of /Game/Assets/mmd/Character/Evernight/VA_星穹铁道—长夜月2_VrmAssetList,/Game/Assets/mmd/Character/Evernight/VA_星穹铁道—长夜月2_VrmAssetList,ignored,external local archive + SHA-256 manifest required,保留,NO
仍被使用,Content/Assets/mmd,Content/Assets/mmd/Character/Evernight/Materials/MI_衣3.uasset,34458,MaterialInstanceConstant,材质 / 纹理,,dependency of /Game/Assets/mmd/Character/Evernight/Meshes/SK_星穹铁道—长夜月2,/Game/Assets/mmd/Character/Evernight/Meshes/SK_星穹铁道—长夜月2; /Game/Assets/mmd/Character/Evernight/VA_星穹铁道—长夜月2_VrmAssetList,ignored,external local archive + SHA-256 manifest required,保留,NO
仍被使用,Content/Assets/mmd,Content/Assets/mmd/Character/Evernight/Materials/MI_衣3_outline.uasset,25362,MaterialInstanceConstant,材质 / 纹理,,dependency of /Game/Assets/mmd/Character/Evernight/VA_星穹铁道—长夜月2_VrmAssetList,/Game/Assets/mmd/Character/Evernight/VA_星穹铁道—长夜月2_VrmAssetList,ignored,external local archive + SHA-256 manifest required,保留,NO
仍被使用,Content/Assets/mmd,Content/Assets/mmd/Character/Evernight/Materials/MI_衣金屬+.uasset,34435,MaterialInstanceConstant,材质 / 纹理,,dependency of /Game/Assets/mmd/Character/Evernight/Meshes/SK_星穹铁道—长夜月2,/Game/Assets/mmd/Character/Evernight/Meshes/SK_星穹铁道—长夜月2; /Game/Assets/mmd/Character/Evernight/VA_星穹铁道—长夜月2_VrmAssetList,ignored,external local archive + SHA-256 manifest required,保留,NO
仍被使用,Content/Assets/mmd,Content/Assets/mmd/Character/Evernight/Materials/MI_衣金屬+_outline.uasset,25202,MaterialInstanceConstant,材质 / 纹理,,dependency of /Game/Assets/mmd/Character/Evernight/VA_星穹铁道—长夜月2_VrmAssetList,/Game/Assets/mmd/Character/Evernight/VA_星穹铁道—长夜月2_VrmAssetList,ignored,external local archive + SHA-256 manifest required,保留,NO
仍被使用,Content/Assets/mmd,Content/Assets/mmd/Character/Evernight/Materials/MI_衣金屬.uasset,34423,MaterialInstanceConstant,材质 / 纹理,,dependency of /Game/Assets/mmd/Character/Evernight/Meshes/SK_星穹铁道—长夜月2,/Game/Assets/mmd/Character/Evernight/Meshes/SK_星穹铁道—长夜月2; /Game/Assets/mmd/Character/Evernight/VA_星穹铁道—长夜月2_VrmAssetList,ignored,external local archive + SHA-256 manifest required,保留,NO
